path_id,user_id,path,n_touches,converted
546,15953,retarget > retarget > ctx_brand > influencer,4,1
547,37569,ctx_category > influencer > ctx_category > retarget > retarget,5,1
548,27258,ctx_category > retarget,2,1
549,99,ctx_category > retarget,2,1
550,15486,retarget > retarget > retarget > retarget,4,1
551,24056,ctx_category > retarget,2,1
552,10341,influencer > influencer > ctx_category > retarget,4,1
553,8930,retarget > cpa > retarget,3,1
554,3977,influencer > social > influencer > retarget,4,1
555,20671,ctx_brand > retarget > retarget > retarget > retarget,5,1
556,28909,ctx_category > ctx_brand > retarget > retarget,4,1
557,29347,influencer > retarget,2,1
558,27972,retarget > retarget,2,1
559,25961,influencer > cpa > retarget,3,1
560,26282,retarget > ctx_category > retarget,3,1
561,28535,ctx_brand > ctx_category > ctx_category > retarget,4,1
562,39576,ctx_brand > ctx_category > cpa > retarget,4,1
563,31720,ctx_brand > retarget,2,1
564,25689,ctx_brand > ctx_brand > cpa > retarget > ctx_category > retarget,6,1
565,1404,organic > retarget,2,1
566,18288,retarget > social > cpa > retarget,4,1
567,38916,ctx_brand > ctx_category > influencer > social > retarget,5,1
568,12985,retarget > retarget > retarget,3,1
569,14143,ctx_category > retarget > retarget > retarget,4,1
570,38767,influencer > ctx_category > retarget,3,1
571,14929,influencer > retarget > retarget,3,1
572,698,influencer > ctx_brand,2,1
573,24078,ctx_brand > retarget,2,1
574,6473,influencer > ctx_brand > ctx_category > cpa,4,1
575,22480,social > influencer > cpa > retarget,4,1
576,18844,ctx_category > ctx_category > ctx_brand > retarget,4,1
577,8362,influencer > influencer > retarget > ctx_category > influencer > retarget,6,1
578,24365,retarget > cpa > retarget,3,1
579,15415,retarget > cpa > retarget > retarget,4,1
580,10238,ctx_brand > social > ctx_category > retarget,4,1
581,31905,influencer > ctx_category > retarget > retarget,4,1
582,33805,social > influencer > retarget,3,1
583,21845,cpa > retarget,2,1
584,18151,influencer > cpa > ctx_brand,3,1
585,6855,influencer > ctx_brand > ctx_category > cpa > ctx_category,5,1
586,29257,influencer > influencer > retarget > influencer > ctx_category > influencer > ctx_category > social > retarget,9,1
587,30273,influencer > organic > retarget,3,1
588,25216,influencer > retarget > retarget,3,1
589,1169,retarget > retarget,2,1
590,5726,ctx_brand > ctx_brand > cpa > retarget > retarget,5,1
591,21372,ctx_category > cpa > retarget,3,1
592,23632,ctx_brand > influencer > influencer > retarget,4,1
593,6151,influencer > retarget,2,1
594,24233,ctx_category > retarget,2,1
595,8018,cpa > retarget > retarget,3,1
596,9337,influencer > ctx_brand > retarget,3,1
597,21307,influencer > ctx_category > ctx_category > ctx_category > retarget,5,1
598,39393,social > retarget > social > retarget,4,1
599,33750,influencer > influencer > ctx_category > retarget,4,1
600,20310,cpa > retarget,2,1
601,156,influencer > retarget > ctx_category > influencer,4,1
602,35565,ctx_category > ctx_category > social > retarget > retarget > retarget,6,1
603,36175,influencer > ctx_category > ctx_brand > retarget > ctx_category > retarget,6,1
604,19732,social > retarget > retarget,3,1
605,16329,influencer > organic > retarget,3,1
606,11455,influencer,1,1
607,22299,social > influencer,2,1
608,21849,influencer > cpa > retarget,3,1
609,25578,ctx_category > social > cpa > retarget,4,1
610,8742,cpa > ctx_brand > retarget > ctx_category > retarget,5,1
611,36828,ctx_brand > ctx_category > influencer > retarget,4,1
612,39042,cpa > ctx_brand > retarget > ctx_brand > retarget,5,1
613,16392,ctx_brand > influencer > cpa > retarget,4,1
614,36735,ctx_brand > influencer > retarget > retarget,4,1
615,20105,retarget > retarget > cpa > retarget,4,1
616,34092,ctx_category > social > retarget,3,1
617,2842,influencer > organic,2,1
618,20922,influencer > ctx_brand > cpa > retarget,4,1
619,6791,cpa > social > ctx_brand,3,1
620,25445,social > influencer > retarget > retarget,4,1
621,37630,cpa,1,1
622,28067,ctx_brand > social > retarget,3,1
623,19034,ctx_category > ctx_category > ctx_brand > retarget,4,1
624,6803,ctx_category > retarget > retarget,3,1
625,12759,influencer > social > retarget,3,1
626,5151,organic,1,1
627,4214,influencer > social > retarget,3,1
628,24571,retarget > retarget,2,1
629,27580,influencer > ctx_category > ctx_brand > retarget,4,1
630,31682,ctx_category > retarget > retarget,3,1
631,33814,influencer > social > ctx_category > ctx_brand,4,1
632,31233,social > cpa > social > ctx_category > cpa > ctx_brand > retarget,7,1
633,6399,influencer > cpa > retarget,3,1
634,26158,retarget > retarget > retarget,3,1
635,1981,influencer > ctx_brand > ctx_brand > ctx_brand > ctx_brand > retarget,6,1
636,7277,cpa > retarget,2,1
637,17949,influencer > social,2,1
638,12919,influencer > influencer > cpa > retarget,4,1
639,8874,retarget > ctx_brand > retarget,3,1
640,11635,influencer > ctx_category,2,1
641,9439,influencer > cpa > social > retarget,4,1
642,11072,organic > retarget,2,1
643,25000,social > retarget > social > cpa > cpa > retarget,6,1
644,25928,influencer > ctx_category > ctx_category > cpa > retarget,5,1
645,15087,cpa,1,1
646,8754,social > ctx_brand > cpa > cpa > ctx_category > ctx_category > retarget,7,1
647,14563,ctx_brand > retarget > retarget,3,1
648,18166,ctx_category > social > ctx_brand > retarget > ctx_category,5,1
649,34701,retarget > retarget > ctx_brand > retarget,4,1
650,9619,ctx_category > retarget,2,1
651,34027,organic > retarget,2,1
652,36836,influencer > influencer > ctx_category > influencer > ctx_brand > retarget,6,1
653,33189,ctx_category > retarget > ctx_category > ctx_category > ctx_category > retarget,6,1
654,14027,influencer > cpa > social > retarget,4,1
655,29069,retarget > ctx_category > retarget,3,1
656,22133,influencer > retarget > retarget,3,1
657,21061,influencer > social > ctx_category,3,1
658,10112,ctx_category > social > social > ctx_brand > ctx_brand > ctx_category > retarget,7,1
659,23100,retarget > cpa > retarget,3,1
660,2018,ctx_category > ctx_brand > retarget,3,1
661,37584,influencer > retarget > cpa > cpa > retarget,5,1
662,7826,cpa > cpa > influencer > retarget,4,1
663,33998,social > retarget > influencer > retarget,4,1
664,28316,ctx_category > social > retarget,3,1
665,14181,retarget > retarget,2,1
666,10882,influencer > retarget > ctx_category > retarget,4,1
667,39869,retarget > ctx_category,2,1
668,17212,ctx_category > retarget > ctx_brand,3,1
669,19233,social > social > retarget,3,1
670,11585,ctx_brand > influencer > ctx_brand > cpa > retarget,5,1
671,2323,ctx_category > retarget,2,1
672,15454,ctx_category > retarget,2,1
673,33647,ctx_category > ctx_brand > retarget > retarget,4,1
674,33797,influencer > ctx_brand > ctx_category > retarget,4,1
675,22405,influencer > retarget > retarget,3,1
676,29538,ctx_brand > cpa > ctx_brand > retarget,4,1
677,4158,ctx_brand > cpa > ctx_category > retarget,4,1
678,15747,organic > retarget,2,1
679,16520,influencer > retarget > influencer > retarget,4,1
680,14044,cpa > retarget,2,1
681,8097,ctx_category > ctx_brand > retarget,3,1
682,33660,influencer > retarget > retarget > retarget > retarget > ctx_category > retarget > retarget,8,1
683,28871,influencer > cpa > retarget,3,1
684,17960,influencer > influencer > social > ctx_brand > retarget,5,1
685,18566,influencer > ctx_brand,2,1
686,31201,cpa > retarget,2,1
687,9235,influencer > ctx_category > ctx_category > retarget,4,1
688,36753,retarget > cpa > retarget,3,1
689,1108,retarget > social > ctx_category > retarget,4,1
690,4180,retarget > cpa > retarget,3,1
691,16018,influencer > ctx_category > retarget,3,1
692,4483,influencer > influencer > social > social > retarget,5,1
693,5649,cpa > ctx_category > retarget,3,1
694,38027,social > retarget,2,1
695,6513,influencer > ctx_brand > ctx_brand > retarget > retarget,5,1
696,1085,social > retarget > retarget,3,1
697,7705,ctx_brand > retarget > retarget > retarget,4,1
698,26714,ctx_brand > social > ctx_category > retarget,4,1
699,36552,ctx_category > ctx_brand > retarget,3,1
700,2637,ctx_brand > cpa,2,1
701,16413,influencer > ctx_brand > retarget,3,1
702,14464,ctx_category > ctx_category > retarget,3,1
703,1227,influencer > ctx_category > retarget,3,1
704,15356,influencer > ctx_brand > social > influencer > retarget,5,1
705,24214,ctx_category > retarget > retarget,3,1
706,10888,social > cpa > retarget > retarget,4,1
707,33320,social > social > retarget,3,1
708,35129,ctx_brand > ctx_category > cpa > retarget,4,1
709,32395,influencer > cpa > retarget > retarget > ctx_category > retarget > retarget,7,1
710,6708,cpa > ctx_brand > ctx_category > ctx_category > retarget,5,1
711,9240,influencer > retarget > ctx_category > influencer > retarget,5,1
712,26219,influencer > social > ctx_brand,3,1
713,2499,influencer > ctx_brand > ctx_brand > retarget,4,1
714,16589,ctx_category > retarget > ctx_brand > ctx_category > ctx_category > retarget,6,1
715,34924,ctx_category > ctx_category > retarget,3,1
716,29947,influencer > retarget,2,1
717,10979,ctx_brand > retarget > retarget,3,1
718,4008,influencer > ctx_category > retarget,3,1
719,4455,ctx_category > ctx_brand > retarget,3,1
720,9579,influencer > retarget > cpa > retarget,4,1
721,15604,influencer > influencer > retarget,3,1
722,11269,retarget > retarget,2,1
723,25990,influencer > social > retarget,3,1
724,28007,ctx_brand > ctx_brand > ctx_category > influencer > cpa > retarget,6,1
725,5384,social > ctx_category > cpa > cpa > retarget,5,1
726,30807,organic > retarget,2,1
727,10572,ctx_category > retarget,2,1
728,14004,influencer > organic > retarget,3,1
729,6552,cpa > retarget,2,1
730,1556,ctx_category > ctx_brand,2,1
731,20450,influencer > ctx_brand > social > retarget,4,1
732,37609,ctx_brand > retarget > ctx_category > retarget,4,1
733,11523,ctx_brand > retarget,2,1
734,37867,influencer > ctx_brand > cpa > retarget > retarget > retarget,6,1
735,30524,influencer > ctx_brand > social > retarget,4,1
736,32136,influencer > social > ctx_category > ctx_brand > ctx_category > ctx_category > ctx_category > retarget,8,1
737,15394,influencer > retarget > ctx_category > retarget > retarget,5,1
738,20065,influencer > influencer > retarget,3,1
739,26542,influencer > ctx_category > retarget > ctx_brand > ctx_category > retarget,6,1
740,28483,influencer > ctx_category > ctx_brand > ctx_category > social > ctx_category > retarget,7,1
741,21702,influencer > influencer > influencer > ctx_brand > retarget,5,1
742,14507,cpa > retarget > retarget,3,1
743,22061,influencer > retarget > retarget,3,1
744,12553,influencer > retarget,2,1
745,33197,influencer > retarget > retarget > cpa > social > retarget,6,1
746,11074,ctx_category > ctx_brand > ctx_brand > retarget,4,1
747,27125,ctx_category > influencer > ctx_brand > retarget,4,1
748,826,cpa > social > social > ctx_brand > retarget,5,1
749,6060,social > influencer > retarget > retarget,4,1
750,24657,influencer > ctx_category > cpa > retarget,4,1
751,11614,organic > retarget,2,1
752,34792,retarget > retarget,2,1
753,17669,influencer > influencer > retarget > ctx_brand > ctx_category > retarget,6,1
754,6420,influencer > retarget > ctx_brand > ctx_brand > ctx_brand > retarget,6,1
755,15853,influencer > retarget > cpa > retarget,4,1
756,20183,retarget > ctx_brand > retarget > retarget > retarget,5,1
757,30434,ctx_brand > social,2,1
758,26704,ctx_category > influencer > ctx_brand > retarget,4,1
759,14829,retarget > retarget > ctx_category > influencer > retarget,5,1
760,19666,influencer > ctx_category > ctx_brand > retarget,4,1
761,30350,ctx_category > ctx_category > ctx_category > ctx_category > ctx_brand > retarget,6,1
762,35805,social > retarget,2,1
763,7075,influencer > ctx_category > retarget,3,1
764,27880,ctx_category > ctx_brand > retarget,3,1
765,11344,influencer > retarget > retarget > ctx_brand > ctx_brand > cpa > retarget,7,1
766,38524,ctx_brand > ctx_brand > retarget,3,1
767,22810,influencer > social > ctx_brand > ctx_brand > influencer > retarget,6,1
768,38113,ctx_category > retarget > ctx_category > retarget,4,1
769,16449,retarget > social > social > influencer > ctx_category > retarget,6,1
770,17292,organic > retarget,2,1
771,27869,influencer > cpa > ctx_category > retarget,4,1
772,24784,retarget > ctx_category > cpa > social > cpa > retarget,6,1
773,28813,influencer > influencer > retarget,3,1
774,433,ctx_category > social > cpa > retarget,4,1
775,34994,influencer,1,1
776,20040,ctx_category > ctx_category > social,3,1
777,2177,retarget > ctx_brand > ctx_brand > retarget,4,1
778,27433,influencer > cpa > ctx_category > retarget,4,1
779,19031,cpa > retarget,2,1
780,8485,retarget > retarget,2,1
781,23890,influencer > ctx_brand > retarget,3,1
782,22537,ctx_category > ctx_category > retarget,3,1
783,8599,influencer > retarget,2,1
784,4088,retarget > retarget,2,1
785,34435,influencer > cpa > cpa > retarget > retarget,5,1
786,23253,cpa > influencer > ctx_brand > retarget,4,1
787,26779,influencer > social > cpa > cpa,4,1
788,32470,social > cpa > retarget > retarget,4,1
789,9438,influencer > influencer > influencer > ctx_category > retarget,5,1
790,38725,cpa > retarget,2,1
791,14060,organic > retarget,2,1
792,30939,social > social > cpa > ctx_category,4,1
793,28438,influencer > cpa > social > ctx_category,4,1
794,11578,ctx_category > retarget,2,1
795,11264,retarget > social > retarget > retarget,4,1
796,33609,cpa > ctx_category > ctx_category > retarget,4,1
797,34944,organic > retarget,2,1
798,28482,cpa > retarget > influencer > retarget,4,1
799,27984,influencer > ctx_brand > ctx_brand > retarget,4,1
800,28955,ctx_category > retarget,2,1
801,33255,influencer > ctx_brand > retarget,3,1
802,6359,organic,1,1
803,9819,influencer > organic > retarget,3,1
804,17723,ctx_category,1,1
805,33574,social > retarget,2,1
806,14134,ctx_category > influencer > cpa > ctx_category > influencer > retarget,6,1
807,19009,ctx_brand > social > ctx_brand > retarget > retarget,5,1
808,6215,influencer > ctx_brand > cpa > retarget,4,1
809,94,influencer > cpa > ctx_category > influencer > social > ctx_brand > social > retarget,8,1
810,26076,influencer > cpa > ctx_brand > ctx_category > retarget,5,1
811,29343,retarget > ctx_category > social > retarget,4,1
812,21868,retarget > retarget,2,1
813,27286,ctx_brand > ctx_category > ctx_brand > retarget,4,1
814,6762,influencer > social > influencer > retarget,4,1
815,2096,influencer > social > ctx_brand > retarget,4,1
816,14645,ctx_category > retarget,2,1
817,27021,influencer > ctx_brand > ctx_category > ctx_category > cpa > retarget > retarget,7,1
818,5066,ctx_category > social > cpa > influencer > retarget,5,1
819,33773,organic > retarget,2,1
820,23587,social > cpa > ctx_brand > influencer > retarget,5,1
821,11543,retarget > influencer > retarget,3,1
822,13869,organic > retarget,2,1
823,11723,influencer > retarget > ctx_brand > retarget,4,1
824,20161,retarget > cpa,2,1
825,17245,influencer > ctx_category > retarget,3,1
826,439,retarget > influencer > cpa > ctx_category,4,1
827,31725,social > ctx_category > influencer > retarget > ctx_category > retarget,6,1
828,6838,cpa > retarget,2,1
829,33976,retarget > social > influencer > retarget > ctx_category > retarget,6,1
830,36282,ctx_brand > ctx_brand > ctx_brand,3,1
831,17752,influencer > social > retarget,3,1
832,16270,influencer > ctx_category > social > influencer > retarget,5,1
833,34918,influencer > cpa > ctx_category > retarget,4,1
834,8831,influencer > ctx_category > cpa > retarget,4,1
835,30502,retarget > cpa > retarget,3,1
836,12849,cpa > retarget,2,1
837,22926,ctx_brand > ctx_category > ctx_category > retarget > ctx_brand,5,1
838,19602,influencer,1,1
839,7281,organic > retarget,2,1
840,25394,influencer > ctx_category > cpa > cpa > retarget > retarget,6,1
841,13851,social > ctx_category > retarget > ctx_category > retarget,5,1
842,12337,cpa > social > ctx_brand > ctx_category > ctx_brand > retarget,6,1
