user_id,channel,group,n_orders_before,days_since_last_order,promo_hunter,second_order_30d
13497,organic,control,3,13.8,0,0
27482,ctx_brand,control,4,21.7,0,0
13773,organic,treatment,3,23.2,0,0
8761,ctx_brand,treatment,4,17.5,0,1
11368,ctx_brand,control,5,5.6,0,0
24074,ctx_category,treatment,3,10.1,0,1
26003,ctx_category,treatment,7,7.9,0,0
11240,cpa,control,5,6.2,0,1
2518,organic,control,4,12.9,0,0
15130,organic,control,6,6.9,1,0
3074,organic,treatment,1,16.8,0,0
35189,organic,control,2,11.3,1,0
31018,ctx_category,treatment,6,9.6,1,1
32929,ctx_brand,treatment,4,23.1,0,0
8899,cpa,control,4,22.1,0,0
29690,influencer,treatment,7,4.6,0,0
20184,organic,control,8,1.0,0,0
2438,ctx_category,control,7,11.2,0,1
37321,organic,treatment,5,6.3,1,1
33162,organic,control,6,1.0,0,1
38597,ctx_brand,control,2,27.3,1,0
12769,social,control,8,2.4,0,1
12985,organic,control,1,21.3,0,0
23497,ctx_brand,control,5,1.7,0,1
36756,influencer,treatment,1,22.7,0,0
6056,organic,control,3,20.9,0,0
4343,organic,treatment,7,2.7,0,1
23685,cpa,control,10,5.1,0,1
11656,influencer,control,3,22.0,0,0
3213,social,control,5,15.6,1,0
12761,influencer,control,9,5.6,0,1
28843,ctx_brand,treatment,5,18.4,1,0
37000,organic,treatment,7,3.5,0,1
38688,organic,treatment,6,3.6,0,0
16142,ctx_brand,treatment,3,22.5,0,0
3346,ctx_category,treatment,2,10.3,1,1
1862,organic,control,2,26.0,0,0
37003,organic,treatment,4,9.8,0,0
26504,ctx_category,treatment,3,29.1,1,0
7272,tv,treatment,2,19.5,0,0
26800,ctx_category,treatment,1,18.9,0,0
24992,organic,treatment,8,5.5,0,0
34662,organic,control,2,26.7,0,0
25014,ctx_brand,control,9,8.3,0,1
27609,organic,control,5,7.1,0,0
35627,organic,control,6,2.9,0,1
37353,ctx_brand,treatment,1,13.9,0,0
30488,ctx_category,treatment,7,10.0,0,0
4146,ctx_category,treatment,2,21.0,1,0
10645,organic,control,5,1.0,0,1
34012,organic,control,8,6.9,0,0
39709,ctx_brand,treatment,5,20.2,0,0
22071,ctx_category,control,8,12.4,0,1
36498,ctx_category,treatment,6,6.0,0,0
24104,ctx_brand,treatment,8,4.5,0,0
23367,organic,treatment,5,6.9,0,1
9471,organic,control,5,4.5,0,0
18607,influencer,treatment,7,10.6,1,1
17140,organic,treatment,5,19.2,0,0
35131,influencer,treatment,5,6.4,0,1
34233,ctx_brand,treatment,5,9.0,0,0
19281,organic,treatment,6,21.2,0,0
5374,organic,treatment,5,5.3,0,1
20261,organic,treatment,6,12.0,0,0
4401,ctx_category,control,3,11.3,0,0
29414,ctx_brand,treatment,1,21.7,0,0
39974,ctx_brand,treatment,8,5.9,0,1
17402,cpa,control,5,7.5,0,0
24124,ctx_category,control,3,22.8,0,0
13218,organic,control,8,8.2,0,1
14860,organic,control,8,8.6,0,1
16097,cpa,treatment,7,4.4,0,1
32017,ctx_category,treatment,5,4.5,0,1
2891,ctx_brand,treatment,4,19.1,0,0
12738,organic,treatment,6,6.1,0,1
19556,influencer,treatment,3,24.2,0,0
19340,organic,treatment,6,3.6,0,1
16451,organic,control,2,22.7,0,0
23640,organic,treatment,3,18.3,0,0
18329,organic,treatment,5,20.5,0,0
22144,ctx_brand,control,1,20.8,0,0
12613,organic,treatment,8,3.6,0,0
31166,organic,treatment,4,18.0,0,1
25553,tv,control,6,11.5,0,1
29246,ctx_brand,control,2,14.1,0,0
11105,organic,treatment,7,4.0,0,0
31077,cpa,control,1,20.2,0,0
23268,cpa,control,2,24.6,1,0
23585,organic,treatment,6,2.0,0,0
32927,organic,treatment,6,8.0,0,1
2268,cpa,control,2,15.8,0,1
37528,ctx_category,treatment,2,8.5,0,0
6745,organic,control,7,4.9,0,1
6616,ctx_category,control,5,3.9,0,1
31327,organic,control,9,5.4,0,0
6514,organic,control,7,4.5,0,1
12346,ctx_category,control,5,1.1,1,1
24262,organic,control,1,23.2,0,0
39369,influencer,treatment,2,17.4,0,0
14942,social,control,3,20.9,0,0
3204,social,control,7,5.5,0,1
31048,organic,control,7,3.8,0,1
16726,cpa,control,7,13.5,0,0
24514,ctx_brand,control,4,14.6,0,0
39554,ctx_brand,treatment,3,24.3,1,0
19647,ctx_category,treatment,7,4.1,0,1
5007,ctx_category,treatment,3,22.1,0,0
9783,organic,control,6,8.6,0,0
8432,influencer,treatment,7,8.2,0,1
38498,ctx_brand,treatment,8,4.3,0,1
13523,social,control,5,7.3,0,1
11369,organic,control,6,7.4,0,1
29483,tv,treatment,3,18.4,0,0
3287,organic,control,6,4.9,0,0
8161,organic,treatment,4,11.0,0,0
21338,organic,treatment,5,2.9,0,0
11724,organic,treatment,2,18.8,0,1
8198,social,treatment,2,18.8,0,0
22654,influencer,control,6,4.9,0,1
22434,organic,treatment,5,4.8,0,0
38470,social,control,5,1.0,0,1
16765,organic,control,6,4.3,0,0
10971,organic,control,5,12.7,1,1
2614,organic,treatment,9,10.7,0,0
37943,ctx_category,treatment,8,3.5,1,1
4108,organic,treatment,3,21.1,0,0
7987,organic,control,3,16.0,0,0
5288,organic,treatment,6,1.0,0,0
22051,ctx_brand,treatment,7,1.8,1,0
24248,organic,treatment,3,19.8,0,0
34792,organic,control,7,12.2,0,1
30576,social,treatment,7,7.8,0,0
21046,ctx_brand,treatment,7,8.6,0,1
19929,organic,control,3,21.9,0,0
19870,organic,control,8,1.0,1,0
38776,ctx_brand,control,2,13.1,0,0
30411,organic,treatment,6,1.1,0,0
3847,organic,treatment,5,21.9,0,0
11511,organic,treatment,7,10.8,0,1
39869,ctx_brand,treatment,7,3.2,0,1
29894,social,control,2,20.7,0,0
3868,ctx_brand,control,3,13.5,1,0
7829,tv,control,4,12.3,0,0
18872,organic,treatment,5,8.5,0,1
14192,ctx_category,control,7,4.3,1,0
18698,organic,treatment,6,17.6,0,0
15837,ctx_brand,treatment,7,10.5,0,0
16408,social,control,6,4.8,0,1
18969,social,control,3,14.4,0,0
2667,ctx_brand,control,5,15.7,0,0
12463,ctx_category,control,7,2.3,0,0
17181,influencer,treatment,5,5.1,0,0
22231,ctx_brand,treatment,7,7.7,0,1
17147,influencer,control,2,18.4,0,0
10286,cpa,control,6,21.4,1,0
4874,ctx_category,control,7,1.0,0,1
2686,organic,control,8,1.4,0,0
30110,ctx_category,control,5,3.7,0,0
32599,ctx_brand,treatment,5,2.4,0,1
28570,organic,control,6,1.1,0,0
30367,organic,treatment,2,20.4,0,0
39564,organic,treatment,6,9.7,0,1
36725,influencer,treatment,7,9.4,0,1
6063,influencer,control,6,1.7,0,1
7506,ctx_brand,control,7,6.3,0,1
10489,ctx_category,treatment,4,22.8,0,0
20516,social,treatment,6,1.0,0,1
7289,cpa,treatment,5,4.3,0,1
155,organic,control,6,5.5,0,1
13720,ctx_brand,treatment,7,5.2,0,0
6530,organic,control,6,6.8,0,1
31664,cpa,control,2,22.1,1,0
329,organic,control,5,4.1,0,1
23819,ctx_brand,treatment,5,13.5,0,0
39775,ctx_category,treatment,7,6.4,0,0
37754,organic,treatment,4,20.0,0,0
13925,organic,treatment,4,9.7,0,1
39896,organic,treatment,3,11.1,0,1
35348,tv,control,5,8.8,0,1
31156,cpa,control,6,8.4,0,1
15019,ctx_category,control,6,1.6,1,0
23388,ctx_brand,control,7,6.5,0,0
15322,organic,treatment,6,4.2,0,0
15918,social,treatment,4,18.7,0,0
14856,organic,control,5,14.2,0,0
23677,social,control,3,26.3,0,0
39663,cpa,treatment,5,5.9,1,0
39244,organic,treatment,2,22.0,0,1
22166,organic,treatment,6,10.2,0,1
10745,organic,control,3,21.6,0,0
4281,organic,control,9,11.8,0,0
38963,organic,control,6,7.0,0,0
19677,organic,control,7,4.3,0,0
20434,ctx_category,control,2,23.0,0,0
19457,ctx_brand,control,3,21.1,0,0
4278,organic,treatment,6,9.7,0,1
32496,tv,control,8,6.9,0,1
34037,organic,control,8,9.6,0,1
21047,organic,control,2,13.6,0,0
13951,ctx_brand,treatment,6,6.0,0,0
11062,social,treatment,7,5.7,0,0
24359,influencer,control,3,18.5,0,0
2342,organic,control,1,19.8,0,0
8246,ctx_brand,treatment,7,7.3,0,0
23209,organic,treatment,6,5.5,0,0
37482,organic,treatment,5,2.4,0,1
1853,organic,control,2,23.1,1,0
733,organic,treatment,8,9.7,0,1
30959,ctx_category,control,2,22.5,0,0
7626,ctx_brand,control,7,5.4,0,1
11885,influencer,control,8,5.1,0,1
30356,organic,treatment,1,22.8,0,0
7318,organic,control,8,3.8,0,1
30407,ctx_brand,control,8,10.0,0,1
33315,influencer,treatment,5,8.7,0,0
10887,ctx_category,control,1,24.6,1,0
30056,organic,treatment,3,14.7,0,0
39042,organic,treatment,5,10.3,0,1
713,organic,treatment,4,19.7,0,0
22183,organic,control,6,9.7,0,1
916,organic,control,5,4.6,0,0
21855,organic,control,7,4.2,1,1
17833,organic,treatment,2,12.3,0,0
14554,ctx_category,treatment,5,15.5,0,0
36021,organic,treatment,6,7.1,0,1
20633,ctx_category,control,7,8.1,0,1
37080,organic,treatment,4,21.4,0,0
9998,tv,treatment,5,13.0,0,0
26747,organic,treatment,6,6.1,0,0
7442,organic,control,6,4.5,0,1
11566,social,treatment,2,22.4,0,0
13929,organic,treatment,5,6.5,0,1
18059,ctx_brand,treatment,10,8.2,0,1
4644,ctx_brand,treatment,6,6.3,1,0
11127,social,treatment,6,8.0,0,0
2370,ctx_brand,control,5,6.9,0,0
10942,organic,control,5,24.7,0,0
2911,influencer,treatment,8,6.1,0,1
5919,ctx_brand,control,2,19.3,0,0
2321,organic,treatment,7,3.2,0,0
34181,ctx_brand,control,5,4.8,0,1
30200,ctx_brand,treatment,2,22.2,1,0
14444,organic,control,5,3.1,0,1
36113,organic,control,2,24.7,0,0
11523,influencer,control,6,4.0,0,1
20403,organic,control,5,6.2,0,0
19688,cpa,treatment,5,5.0,0,0
12776,ctx_brand,control,7,8.6,0,1
706,influencer,control,7,6.0,0,0
7600,organic,control,7,7.7,0,1
6341,ctx_brand,treatment,7,8.6,0,0
5014,cpa,treatment,7,6.7,0,1
11761,organic,treatment,4,13.0,0,0
1406,organic,control,7,6.6,0,0
8726,organic,control,6,2.9,0,1
17892,organic,control,5,7.2,0,1
20040,organic,control,4,19.6,0,0
35871,organic,treatment,7,8.3,0,0
7282,organic,control,3,21.4,0,0
21133,organic,control,9,15.7,0,1
35512,cpa,treatment,1,19.0,0,0
3580,organic,treatment,6,4.1,1,1
2294,ctx_brand,control,6,3.9,0,0
2226,ctx_brand,treatment,7,10.9,0,1
25313,social,treatment,2,20.8,0,0
11765,tv,control,3,17.7,0,0
32880,ctx_brand,treatment,6,8.0,0,1
10479,influencer,control,10,5.4,0,1
9242,ctx_brand,treatment,6,8.1,0,0
39914,organic,control,7,5.1,0,1
6261,ctx_brand,treatment,7,6.5,0,0
9079,organic,treatment,2,24.6,0,0
29530,ctx_brand,control,5,8.6,0,1
32570,ctx_brand,control,6,5.4,0,0
2698,social,treatment,7,8.7,0,1
7344,organic,control,5,5.6,0,1
3389,ctx_category,treatment,6,8.8,0,1
17896,ctx_brand,treatment,7,7.0,0,0
11363,ctx_brand,treatment,1,22.3,1,0
18216,organic,treatment,5,2.2,0,0
914,organic,control,4,18.4,0,0
32124,organic,treatment,6,3.6,0,0
16649,organic,treatment,4,20.0,0,0
37862,ctx_brand,treatment,7,9.5,1,0
14935,ctx_brand,treatment,5,10.6,0,0
15498,social,treatment,9,7.0,0,1
35561,organic,treatment,7,10.3,0,0
8831,influencer,control,6,6.5,0,1
1595,organic,control,5,1.6,1,0
21868,organic,control,6,5.5,0,1
25700,organic,control,4,13.0,0,1
16375,organic,treatment,9,5.0,0,1
30131,ctx_category,treatment,6,3.4,0,0
24035,organic,treatment,6,6.1,0,1
10744,ctx_brand,treatment,2,15.7,0,0
39525,organic,treatment,2,10.1,0,0
28971,ctx_category,control,7,5.1,1,0
6873,ctx_category,control,1,21.4,0,0
7944,social,treatment,6,2.9,1,1
9634,ctx_brand,treatment,7,6.2,0,0
38394,organic,treatment,3,26.1,0,0
32289,ctx_category,control,2,16.9,0,0
19197,ctx_category,control,2,21.2,0,0
27176,ctx_category,control,7,5.3,0,0
26327,organic,treatment,1,28.4,0,0
35997,ctx_category,treatment,2,16.9,1,0
27867,organic,control,5,12.6,0,0
32050,organic,treatment,3,17.6,0,1
26746,ctx_brand,treatment,7,1.0,0,0
9967,ctx_brand,control,6,1.0,0,1
36941,ctx_category,control,6,9.2,0,0
11372,ctx_brand,treatment,8,8.6,0,1
10277,ctx_category,control,7,6.4,1,1
34837,tv,control,4,23.0,0,0
28302,organic,control,6,5.1,0,1
37609,organic,control,7,7.5,0,1
29838,social,control,4,24.9,1,0
2000,organic,treatment,2,17.3,0,0
28177,ctx_brand,treatment,6,2.3,0,1
25475,ctx_brand,control,3,25.5,0,0
11870,ctx_category,control,3,13.8,0,0
11035,social,treatment,6,9.2,0,0
4877,organic,control,3,13.8,0,1
33464,organic,control,2,21.5,0,0
33397,ctx_brand,treatment,2,25.0,0,0
25489,ctx_brand,control,3,7.5,0,0
29117,tv,control,7,6.3,0,1
5393,ctx_brand,treatment,8,1.0,0,1
4487,organic,control,6,5.1,0,0
34863,organic,treatment,4,24.9,0,0
38695,organic,control,6,1.0,0,1
32371,ctx_brand,control,1,23.4,0,0
17941,ctx_category,control,1,15.9,0,0
25077,social,treatment,6,10.7,0,0
4657,organic,control,6,4.3,1,1
12120,organic,control,1,20.2,0,0
1577,organic,control,8,6.7,0,1
24482,organic,treatment,5,9.1,0,0
30289,ctx_brand,treatment,7,5.8,0,0
25263,ctx_brand,control,2,22.3,0,0
28515,ctx_brand,control,5,8.1,0,1
39076,organic,control,3,18.2,0,0
22862,organic,control,5,6.5,0,1
12002,social,control,2,15.5,0,0
2366,influencer,treatment,8,6.2,1,0
37722,ctx_category,control,4,22.5,1,0
19744,organic,treatment,6,9.1,0,0
16178,ctx_brand,treatment,8,3.1,0,1
3667,ctx_category,treatment,2,18.0,0,0
25340,social,treatment,1,25.4,0,0
37181,social,treatment,3,19.4,1,0
13019,organic,control,6,6.1,0,1
6982,organic,treatment,8,1.0,0,0
25972,organic,control,5,6.1,0,0
5649,organic,control,6,5.2,0,1
17129,organic,treatment,5,5.3,0,1
15648,ctx_brand,treatment,4,12.3,0,1
229,ctx_brand,treatment,6,10.7,0,1
37824,ctx_category,treatment,4,22.5,0,0
11633,ctx_category,control,10,3.2,0,0
23194,cpa,control,6,5.1,0,1
38616,ctx_category,control,2,19.7,0,0
2757,cpa,treatment,8,10.3,1,0
22292,ctx_brand,treatment,3,16.1,0,1
13402,cpa,control,6,2.5,1,1
21167,ctx_brand,treatment,3,18.0,0,0
26325,ctx_brand,control,8,4.7,0,0
34737,tv,treatment,1,20.9,1,0
11977,influencer,treatment,2,22.1,1,0
34471,organic,treatment,1,18.6,0,0
27286,ctx_category,treatment,1,24.2,0,0
5412,ctx_brand,control,7,7.4,0,1
27670,ctx_brand,treatment,5,3.0,1,0
23336,ctx_category,treatment,5,4.7,0,0
34041,ctx_category,control,3,21.3,1,0
134,cpa,treatment,8,3.0,0,0
17893,organic,control,7,7.4,0,1
7090,social,treatment,5,24.3,0,0
1572,ctx_brand,control,3,23.5,0,0
11390,organic,control,7,8.3,0,1
897,ctx_category,control,6,7.2,0,1
32670,organic,treatment,7,1.0,0,0
32199,cpa,control,6,9.8,0,0
24646,organic,control,3,20.0,0,0
6772,organic,control,2,26.2,0,0
18984,ctx_brand,treatment,3,13.6,0,0
5996,organic,control,6,10.5,0,1
25821,organic,control,8,2.6,1,0
31096,organic,control,7,7.0,1,1
19813,ctx_category,control,7,4.6,0,0
10211,organic,control,7,2.5,0,1
9224,influencer,treatment,6,3.9,0,0
6733,ctx_brand,treatment,3,14.2,0,1
18958,organic,treatment,7,8.8,0,1
1131,ctx_brand,treatment,8,4.9,0,0
38679,ctx_category,control,11,1.0,0,1
22399,social,treatment,6,8.1,0,1
10836,organic,control,6,1.0,0,1
23169,ctx_category,treatment,2,23.4,1,0
20160,organic,control,1,21.3,0,0
14193,organic,treatment,6,8.5,0,0
36,organic,treatment,2,13.4,0,1
19584,ctx_brand,treatment,5,4.7,0,0
10856,ctx_category,control,4,9.9,0,0
21878,organic,control,2,16.2,0,0
15332,social,control,4,18.1,1,1
32687,cpa,control,2,20.9,1,0
7091,organic,treatment,6,1.0,0,0
31980,ctx_category,control,4,20.3,0,0
8679,organic,treatment,2,11.9,0,0
24530,ctx_category,treatment,5,4.2,0,0
36649,social,treatment,7,8.2,0,1
32827,organic,control,8,11.8,0,0
9387,cpa,control,6,5.7,1,0
16387,social,control,3,14.7,0,0
19742,ctx_brand,treatment,1,22.9,0,1
31834,influencer,control,8,5.2,0,0
25840,ctx_brand,treatment,1,20.7,0,0
12858,organic,treatment,2,20.4,0,0
12245,organic,treatment,6,5.4,0,1
20656,organic,treatment,7,7.3,0,1
22658,organic,treatment,5,7.2,0,1
29193,cpa,treatment,2,17.0,0,1
28960,organic,control,4,8.0,0,0
37147,cpa,control,7,3.1,0,1
35224,influencer,treatment,1,27.0,0,0
39727,ctx_brand,treatment,9,7.1,0,0
6807,influencer,treatment,6,21.1,0,0
39403,organic,treatment,5,4.6,0,1
11455,organic,treatment,5,6.7,0,1
21866,ctx_category,control,7,8.5,0,1
32512,organic,treatment,6,6.5,0,1
1275,organic,treatment,9,12.2,0,0
31925,influencer,treatment,2,21.4,0,0
22171,organic,control,6,2.7,0,1
26714,ctx_category,treatment,8,4.8,0,0
15764,ctx_category,control,4,19.3,0,0
20680,ctx_brand,control,7,10.5,0,1
22975,organic,treatment,6,5.1,0,1
37963,ctx_category,treatment,9,4.4,0,1
4377,social,control,8,9.1,0,1
17652,organic,control,2,11.1,1,0
30007,social,treatment,3,15.2,1,1
29557,cpa,treatment,8,4.7,1,1
8972,organic,control,4,17.1,0,0
20508,influencer,control,4,13.1,0,0
39309,organic,control,7,2.5,0,0
20383,organic,treatment,6,7.6,0,1
30561,organic,treatment,7,10.4,0,1
19050,cpa,treatment,6,8.2,1,1
16955,organic,control,7,5.4,0,0
27653,organic,control,3,20.6,0,0
1704,organic,control,1,22.0,0,0
18116,organic,treatment,5,5.0,0,1
38452,organic,control,3,14.3,0,1
7035,organic,treatment,1,21.8,0,0
38517,organic,treatment,8,5.5,0,0
39495,ctx_brand,treatment,6,11.1,0,0
9260,organic,control,1,23.7,0,0
4758,organic,control,6,13.4,0,1
13706,organic,treatment,6,8.3,0,1
1702,cpa,treatment,9,9.7,1,1
1777,social,treatment,5,4.4,0,1
15941,ctx_category,control,1,21.7,0,0
11795,cpa,treatment,2,20.0,0,0
19085,organic,control,7,7.5,0,1
8445,ctx_category,treatment,5,9.0,0,0
25190,ctx_brand,treatment,7,7.8,0,0
31725,cpa,control,7,1.2,0,0
13362,social,control,8,8.6,1,0
36046,ctx_brand,treatment,8,7.0,0,1
35903,ctx_category,control,4,15.9,1,0
6121,organic,control,3,15.5,0,0
18501,social,treatment,3,22.4,0,0
28574,organic,control,5,9.5,0,0
8506,organic,control,7,9.1,0,0
28011,organic,control,4,20.7,1,0
28086,influencer,treatment,4,17.1,0,1
38839,cpa,control,8,4.7,0,1
16337,ctx_category,control,5,7.3,1,1
27242,organic,treatment,3,17.1,0,0
14689,organic,control,6,9.4,0,0
33838,organic,treatment,7,1.5,0,0
7058,organic,control,2,22.3,1,0
12473,ctx_category,control,6,5.5,0,1
25523,ctx_brand,control,11,3.9,0,1
331,ctx_category,treatment,5,6.0,0,0
22316,ctx_brand,treatment,7,6.3,0,0
3688,organic,treatment,10,7.3,0,1
4,organic,control,2,19.8,0,0
12680,ctx_category,treatment,6,5.1,0,0
29238,influencer,control,2,25.6,0,0
4352,ctx_brand,control,2,13.7,0,0
31007,influencer,control,7,4.4,0,0
22095,organic,control,6,3.1,0,0
23038,organic,control,8,5.7,0,0
36529,organic,treatment,6,20.8,0,0
35582,ctx_category,treatment,6,2.6,0,0
15040,ctx_category,control,7,4.9,0,0
36930,ctx_brand,control,8,4.2,0,1
14297,ctx_brand,control,4,13.6,0,0
27922,organic,treatment,5,22.6,0,0
31307,organic,control,6,5.8,0,0
31463,ctx_category,treatment,7,13.8,0,1
12877,ctx_category,control,7,7.5,0,1
13991,social,treatment,1,16.6,0,0
34453,social,treatment,5,15.9,1,0
340,organic,control,6,7.6,1,0
9540,organic,control,2,23.3,1,0
26831,organic,control,12,3.6,0,0
11883,organic,treatment,6,7.3,1,0
38906,organic,control,7,5.0,0,1
19070,organic,treatment,6,6.6,0,0
14056,ctx_category,treatment,3,13.3,0,1
6048,ctx_category,control,2,15.7,0,0
35358,social,treatment,2,25.7,1,0
38878,organic,control,1,25.7,0,0
27572,ctx_category,treatment,3,12.8,0,0
15020,organic,treatment,3,19.0,0,0
24336,organic,treatment,6,6.0,0,1
27479,organic,control,6,4.3,0,1
32322,ctx_category,control,6,9.9,1,0
33377,ctx_category,treatment,8,1.0,0,0
27127,organic,control,8,2.6,0,0
18454,ctx_category,control,1,22.1,0,0
8086,ctx_brand,treatment,8,8.6,0,1
15618,organic,treatment,1,21.6,0,0
39417,organic,control,7,4.4,0,0
33140,ctx_category,treatment,5,1.3,0,1
2791,ctx_brand,control,2,12.7,0,0
31005,tv,control,2,15.5,0,0
19696,organic,treatment,5,7.9,0,0
3940,ctx_brand,treatment,6,5.2,0,0
18791,organic,control,7,6.1,0,1
22866,ctx_brand,treatment,2,14.9,0,1
18569,ctx_category,control,6,1.0,1,0
20101,ctx_brand,control,6,6.6,0,1
385,organic,treatment,4,17.3,1,0
38447,organic,treatment,7,3.4,0,1
18492,ctx_category,treatment,5,7.7,0,1
3457,organic,control,6,5.4,0,1
31675,organic,control,9,8.4,1,0
10250,organic,control,4,21.9,0,0
4619,ctx_category,control,9,6.2,1,1
17987,organic,control,4,24.2,0,0
22933,organic,control,7,8.6,1,1
6260,ctx_brand,treatment,6,7.9,0,0
27421,influencer,control,3,23.0,0,0
16993,cpa,control,5,1.7,0,0
37445,organic,treatment,5,2.6,0,1
15246,ctx_brand,control,3,17.7,0,0
24232,ctx_category,treatment,2,23.6,0,0
34151,influencer,treatment,4,23.0,0,0
1923,ctx_brand,control,2,24.7,0,0
23518,organic,control,6,2.4,0,0
21239,ctx_category,control,5,6.1,0,0
21412,ctx_brand,control,6,1.3,0,1
36707,organic,treatment,2,23.8,0,0
25221,ctx_brand,treatment,7,4.7,0,1
27135,ctx_brand,control,3,22.8,0,0
2482,ctx_brand,treatment,6,1.0,0,0
3462,ctx_brand,treatment,7,5.9,0,1
8052,ctx_category,control,5,8.7,1,1
4846,cpa,treatment,6,2.0,0,0
8670,influencer,treatment,2,20.5,0,0
28097,cpa,control,1,21.5,0,0
7633,organic,treatment,6,7.9,0,1
28385,social,control,5,6.1,0,1
38920,ctx_category,control,1,20.9,0,0
25591,ctx_brand,control,5,7.9,0,0
1059,organic,control,5,2.6,0,1
3539,organic,treatment,6,3.7,0,0
12074,ctx_brand,treatment,2,20.3,0,0
27936,social,treatment,3,14.5,1,1
14561,organic,treatment,4,13.7,0,0
7607,ctx_category,treatment,3,14.3,1,0
22844,ctx_category,treatment,6,2.2,0,0
34615,ctx_category,treatment,4,17.1,0,0
16783,ctx_category,control,4,16.6,0,0
7472,ctx_brand,control,3,15.0,0,0
15163,organic,control,6,8.3,0,0
3817,organic,control,6,18.3,1,0
4381,ctx_brand,control,2,16.0,0,0
38592,ctx_brand,treatment,5,11.3,0,0
29939,organic,treatment,6,4.2,0,0
30331,organic,treatment,7,2.8,0,0
32635,ctx_brand,treatment,4,16.5,0,0
17457,ctx_category,control,6,11.7,0,0
8947,ctx_brand,control,2,18.2,0,0
4955,ctx_brand,treatment,2,20.0,0,0
29837,social,treatment,5,8.1,1,1
28824,organic,treatment,7,1.3,0,1
14307,ctx_category,control,1,20.8,0,0
3639,organic,treatment,6,5.1,0,1
7689,organic,control,5,4.6,0,1
15035,cpa,control,8,1.0,0,1
32004,organic,treatment,7,10.3,0,1
39777,ctx_brand,treatment,6,9.7,0,1
15351,organic,treatment,3,16.2,0,0
29555,ctx_category,control,7,3.6,0,1
16078,ctx_brand,treatment,7,5.4,0,0
33970,ctx_brand,control,6,1.4,0,1
14753,social,control,3,19.8,0,0
21798,ctx_category,control,7,4.2,0,0
37290,organic,control,6,5.2,1,1
747,organic,control,8,8.1,0,1
32376,organic,treatment,1,18.7,0,0
36330,organic,control,9,5.8,0,0
37785,ctx_brand,treatment,5,4.8,0,0
12652,organic,control,2,19.5,0,0
13651,organic,control,2,18.0,1,0
20105,organic,control,4,24.4,0,0
11224,organic,treatment,7,8.1,0,0
29255,ctx_brand,treatment,3,22.3,0,0
8300,influencer,treatment,1,22.5,0,0
20699,cpa,treatment,6,5.5,0,1
14175,organic,control,6,7.5,0,0
17656,organic,control,6,10.1,0,1
3061,ctx_brand,treatment,5,14.0,0,0
31563,organic,control,3,10.0,0,0
13292,organic,treatment,5,4.7,0,1
27030,tv,control,2,21.5,1,0
31828,organic,control,3,11.4,0,0
859,ctx_brand,treatment,7,7.9,1,1
9859,ctx_brand,control,6,1.0,0,1
28792,ctx_category,control,7,4.5,0,1
2925,ctx_category,treatment,5,4.3,0,1
23845,social,control,6,11.7,1,0
